topic_id,cv_score,size,top_words,word_weights
74,0.5997872057996088,705,"corporate, green, company, governance, employees, pension, directors","0.0153, 0.0134, 0.0114, 0.0110, 0.0087, 0.0083, 0.0081"
75,0.47704267495616476,130,"accord, foreign, training, militias","0.0083, 0.0082, 0.0066, 0.0064"
76,0.6920869570157399,828,"substances, poppers, drugs, cannabis, psychoactive, drug, ban, bill, harms, medicinal","0.0248, 0.0233, 0.0199, 0.0164, 0.0143, 0.0115, 0.0108, 0.0067, 0.0061, 0.0058"
77,0.7103181784389911,771,"court, courts, magistrates, justice, closure, closures, legal, travel, access, tribunals","0.0320, 0.0254, 0.0173, 0.0163, 0.0098, 0.0085, 0.0076, 0.0073, 0.0061, 0.0060"
78,0.33807661653222787,350,"give, way, then, progress, once, time, will, happily, briefly, am","0.1537, 0.1177, 0.0436, 0.0413, 0.0398, 0.0293, 0.0282, 0.0238, 0.0213, 0.0203"
79,0.6908874544579429,423,"human, rights, nuclear, regime","0.0105, 0.0099, 0.0083, 0.0076"
80,0.6756312797482038,702,"type, frigates, 26, navy, shipbuilding, ships, defence, frigate, royal","0.0397, 0.0378, 0.0303, 0.0237, 0.0229, 0.0203, 0.0125, 0.0117, 0.0113"
81,0.3133386449575724,835,"bills, private, bill, members, procedure, house, committee, reading","0.0325, 0.0193, 0.0130, 0.0127, 0.0108, 0.0082, 0.0077, 0.0063"
82,0.3759787480144355,193,"tourism, northern, visitors, visit, economy, industry, executive, inbound, uk","0.0394, 0.0259, 0.0151, 0.0084, 0.0081, 0.0078, 0.0066, 0.0060, 0.0060"
83,0.6591366337710656,308,"pardon, gay, disregard, convicted, bill, pardoned, men, offences","0.0248, 0.0190, 0.0100, 0.0096, 0.0084, 0.0083, 0.0081, 0.0080"
84,0.6765983532386406,646,"defence, spending, spend, equipment, armed, forces, expenditure, security","0.0435, 0.0131, 0.0087, 0.0075, 0.0074, 0.0073, 0.0069, 0.0061"
85,0.8330440359874405,408,"knife, gang, knives, violence, young, crime, gangs, youth, police","0.0341, 0.0231, 0.0178, 0.0154, 0.0150, 0.0147, 0.0147, 0.0119, 0.0065"
86,0.8120854041343817,342,"smoking, tobacco, cigarettes, smoke, smokers, quit, control, health, plan, products","0.0506, 0.0436, 0.0153, 0.0135, 0.0114, 0.0114, 0.0111, 0.0095, 0.0076, 0.0058"
87,0.7382095357414582,364,"arts, creative, theatre, industries, culture, theatres, cultural, funding, heritage, productions","0.0410, 0.0266, 0.0234, 0.0175, 0.0121, 0.0116, 0.0088, 0.0068, 0.0067, 0.0063"
88,0.8308929117310586,278,"electrical, counterfeit, goods, faulty, trading, safety, product, fire, products","0.0374, 0.0251, 0.0236, 0.0171, 0.0138, 0.0132, 0.0128, 0.0120, 0.0119"
89,0.950215346936482,158,"grouse, shooting, moors, moorland, birds, hen, moor, driven, wildlife, heather","0.0666, 0.0482, 0.0205, 0.0169, 0.0160, 0.0158, 0.0147, 0.0118, 0.0117, 0.0115"
90,0.6101368465558545,104,"islands, resettlement, islanders, ocean, return, territory","0.0248, 0.0231, 0.0167, 0.0122, 0.0121, 0.0115"
91,0.5928824725771956,254,"peacekeeping, south, peace, peacekeepers, international, violence, humanitarian","0.0134, 0.0108, 0.0084, 0.0075, 0.0073, 0.0072, 0.0069"
92,0.8346205926205487,127,"vaccination, meningitis, vaccine, men, programme, immunisation, disease","0.0288, 0.0270, 0.0187, 0.0106, 0.0103, 0.0102, 0.0088"
93,0.7242377560917586,459,"infected, blood, hepatitis, contaminated, payments, haemophilia, affected, scheme, treatment","0.0252, 0.0222, 0.0213, 0.0125, 0.0118, 0.0092, 0.0080, 0.0076, 0.0064"
94,0.6265587240291248,520,"women, men, female, equality, gender, parliament, male, woman, day","0.0300, 0.0177, 0.0110, 0.0098, 0.0092, 0.0071, 0.0067, 0.0059, 0.0053"
95,0.7731376828357496,100,"genocide, crimes, religious, international, genocidal","0.0379, 0.0079, 0.0066, 0.0066, 0.0057"
96,0.49183409474522793,168,"small, businesses, business, commissioner, late, payment, payments, sized, firms","0.0382, 0.0284, 0.0213, 0.0156, 0.0150, 0.0121, 0.0114, 0.0073, 0.0069"
97,0.5697816525537575,191,"crossing, traffic, highways, road, congestion, option, kent","0.0414, 0.0252, 0.0183, 0.0139, 0.0135, 0.0134, 0.0087"
